,manual_work,sales,prof_specialty,exec_managerial,other,self_employed,private,not_working,gov,never_married,married,not-married,capital_gain_bin,capital_loss_bin,country_bin,sex_bin,young,adult,senior,old,part-time,full-time,over-time,Amer-Indian-Eskimo,Asian-Pac-Islander,Black,Other,White,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,income
1336,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1337,0,0,1,0,0,0,0,0,1,1,0,0,False,False,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1338,0,0,0,0,1,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1339,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1340,0,0,0,1,0,1,0,0,0,0,1,0,False,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1341,0,1,0,0,0,0,1,0,0,1,0,0,False,False,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1342,1,0,0,0,0,0,1,0,0,0,0,1,False,False,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1343,1,0,0,0,0,0,1,0,0,0,0,1,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1344,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1345,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1346,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1347,0,0,0,1,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1348,0,1,0,0,0,0,1,0,0,1,0,0,False,False,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1349,0,1,0,0,0,0,1,0,0,1,0,0,False,False,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1350,0,0,0,0,1,0,1,0,0,1,0,0,False,True,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1351,0,0,0,1,0,0,0,0,1,0,0,1,False,True,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1352,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,0,0,1,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1354,0,0,1,0,0,0,1,0,0,1,0,0,False,False,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1355,0,0,1,0,0,0,0,0,1,1,0,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1356,1,0,0,0,0,0,1,0,0,0,1,0,False,False,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1357,0,0,0,0,1,0,0,0,1,0,1,0,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1358,0,0,0,0,1,0,0,0,1,0,0,1,False,False,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1359,1,0,0,0,0,0,1,0,0,1,0,0,False,False,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1360,0,0,0,0,1,0,1,0,0,0,0,1,False,False,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1361,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1362,1,0,0,0,0,0,1,0,0,0,0,1,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1363,0,0,1,0,0,0,1,0,0,0,0,1,False,False,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1364,0,0,1,0,0,0,1,0,0,1,0,0,False,False,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1365,0,0,0,1,0,0,1,0,0,0,0,1,False,False,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1366,1,0,0,0,0,1,0,0,0,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1367,1,0,0,0,0,0,1,0,0,0,0,1,False,False,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1368,0,0,0,1,0,1,0,0,0,0,1,0,False,False,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1369,0,0,0,0,1,0,0,0,1,1,0,0,False,False,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1370,0,0,0,0,1,0,0,0,1,1,0,0,False,False,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1371,1,0,0,0,0,0,1,0,0,0,0,1,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1372,0,1,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1373,0,0,0,0,1,0,0,0,1,0,1,0,False,False,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1374,0,0,1,0,0,0,0,0,1,1,0,0,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1375,0,0,0,0,1,0,1,0,0,1,0,0,False,False,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1376,0,0,0,0,1,0,1,0,0,1,0,0,False,False,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1377,0,0,0,0,1,0,0,0,1,0,1,0,False,False,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1378,0,0,0,0,1,0,0,0,1,0,1,0,True,False,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1379,1,0,0,0,0,0,1,0,0,1,0,0,False,False,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1380,0,0,0,1,0,0,1,0,0,0,1,0,False,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1381,1,0,0,0,0,0,1,0,0,1,0,0,False,False,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1382,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1383,0,0,0,0,0,0,0,0,0,0,1,0,True,False,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1384,0,0,0,0,1,0,1,0,0,0,1,0,False,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1385,0,0,1,0,0,0,1,0,0,0,1,0,True,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1386,0,0,0,1,0,1,0,0,0,0,0,1,True,False,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1387,0,0,0,0,0,0,0,0,0,1,0,0,False,False,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1388,0,1,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1389,0,0,0,0,1,0,1,0,0,1,0,0,False,False,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1390,0,0,0,1,0,0,1,0,0,0,1,0,False,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1391,0,0,1,0,0,0,1,0,0,1,0,0,False,False,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1392,0,0,0,1,0,0,1,0,0,0,1,0,True,False,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1393,0,0,0,0,1,0,1,0,0,1,0,0,False,False,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1394,1,0,0,0,0,0,1,0,0,0,0,1,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1395,0,0,0,1,0,1,0,0,0,0,1,0,False,True,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1396,0,0,0,0,1,0,1,0,0,0,0,1,False,False,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1397,0,0,0,1,0,0,1,0,0,0,1,0,False,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1398,0,0,0,1,0,0,1,0,0,1,0,0,False,False,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1399,0,0,0,1,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1400,1,0,0,0,0,1,0,0,0,1,0,0,False,False,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1401,0,0,0,1,0,0,1,0,0,1,0,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1402,0,0,0,1,0,0,1,0,0,1,0,0,False,False,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1403,1,0,0,0,0,0,1,0,0,0,0,1,False,False,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1404,0,0,0,0,0,0,0,0,0,1,0,0,False,False,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1405,1,0,0,0,0,0,0,0,1,0,1,0,False,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1406,0,0,1,0,0,0,1,0,0,0,1,0,True,False,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1407,0,1,0,0,0,1,0,0,0,0,1,0,False,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1408,0,0,0,0,1,0,1,0,0,1,0,0,False,True,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1409,0,0,0,0,1,0,1,0,0,0,0,1,False,False,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1410,1,0,0,0,0,0,1,0,0,1,0,0,False,False,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1411,0,0,1,0,0,0,1,0,0,0,1,0,False,False,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1412,0,0,0,0,1,0,1,0,0,1,0,0,False,False,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1413,0,0,1,0,0,0,1,0,0,0,0,1,False,True,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1414,0,0,0,0,0,0,0,0,0,1,0,0,False,False,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1415,0,0,0,0,1,0,1,0,0,1,0,0,True,False,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1416,0,0,0,1,0,1,0,0,0,0,1,0,False,False,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1417,0,0,1,0,0,1,0,0,0,0,1,0,False,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1418,0,0,0,0,1,0,1,0,0,1,0,0,False,False,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1419,0,0,0,1,0,0,0,0,1,0,1,0,False,False,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1420,0,0,1,0,0,0,1,0,0,1,0,0,False,False,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1421,0,0,0,0,1,0,1,0,0,1,0,0,False,False,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1422,0,0,0,0,1,0,1,0,0,1,0,0,False,False,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1423,0,0,0,0,1,0,1,0,0,0,0,1,False,False,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1424,0,0,1,0,0,0,1,0,0,0,1,0,False,False,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1425,0,0,0,0,1,0,1,0,0,1,0,0,False,False,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1426,0,0,1,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1427,0,0,0,1,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1428,1,0,0,0,0,1,0,0,0,0,1,0,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1429,1,0,0,0,0,1,0,0,0,0,1,0,False,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1430,0,0,0,0,0,0,0,0,0,1,0,0,False,False,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1431,1,0,0,0,0,0,1,0,0,1,0,0,False,False,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1432,1,0,0,0,0,0,1,0,0,1,0,0,False,False,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1433,1,0,0,0,0,0,1,0,0,0,0,1,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1434,0,0,0,1,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1435,0,0,0,0,1,0,1,0,0,1,0,0,False,False,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1436,0,0,1,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1437,0,0,0,0,0,0,0,0,0,0,0,1,False,False,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1438,0,0,1,0,0,0,1,0,0,1,0,0,False,True,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1439,0,0,0,0,1,0,1,0,0,0,0,1,False,False,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1440,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1441,0,0,1,0,0,0,0,0,1,0,1,0,False,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1442,0,0,0,0,1,0,1,0,0,1,0,0,False,False,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1443,0,0,0,1,0,1,0,0,0,0,1,0,False,True,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1444,1,0,0,0,0,0,1,0,0,1,0,0,False,False,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1445,1,0,0,0,0,1,0,0,0,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1446,0,0,0,0,1,0,0,0,1,0,1,0,False,False,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1447,0,0,0,0,0,0,0,0,0,1,0,0,False,False,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1448,0,0,0,1,0,1,0,0,0,0,1,0,True,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1449,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1450,0,0,0,1,0,0,0,0,1,0,1,0,False,False,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1451,0,0,1,0,0,0,0,0,1,0,0,1,True,False,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1452,0,0,1,0,0,0,0,0,1,1,0,0,False,False,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1453,0,0,0,1,0,0,1,0,0,0,1,0,False,False,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1454,0,0,0,0,1,1,0,0,0,0,1,0,False,False,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1455,0,0,1,0,0,0,1,0,0,0,1,0,False,False,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1456,0,0,1,0,0,0,0,0,1,1,0,0,False,False,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1457,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1458,1,0,0,0,0,1,0,0,0,0,1,0,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,0,0,0,1,0,0,1,0,0,1,0,0,False,True,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1460,0,0,0,0,1,1,0,0,0,0,1,0,False,False,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1461,0,0,0,1,0,0,1,0,0,0,1,0,True,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1462,0,0,0,0,1,0,0,0,1,0,0,1,False,False,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1463,1,0,0,0,0,0,1,0,0,0,1,0,True,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1464,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1465,1,0,0,0,0,0,1,0,0,0,0,1,False,False,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,0,0,0,1,0,0,1,0,0,0,0,1,False,False,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1467,1,0,0,0,0,0,1,0,0,0,0,1,False,False,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1468,0,0,0,0,1,1,0,0,0,0,0,1,False,False,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1469,1,0,0,0,0,0,1,0,0,1,0,0,False,False,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1470,1,0,0,0,0,0,1,0,0,1,0,0,False,False,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1471,0,0,0,0,0,0,0,0,0,1,0,0,False,False,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1472,1,0,0,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1473,0,0,0,0,1,0,1,0,0,0,0,1,False,False,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1474,0,0,0,1,0,0,1,0,0,0,1,0,True,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1475,0,0,1,0,0,0,1,0,0,0,1,0,False,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1476,0,1,0,0,0,0,1,0,0,1,0,0,False,False,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1477,0,0,0,1,0,0,1,0,0,0,1,0,True,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1478,1,0,0,0,0,0,1,0,0,1,0,0,False,False,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1479,1,0,0,0,0,0,1,0,0,1,0,0,False,False,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1480,0,0,0,1,0,0,1,0,0,0,1,0,False,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1481,0,0,0,0,0,0,0,0,0,0,0,1,False,False,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1482,0,0,0,0,1,0,1,0,0,1,0,0,False,False,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,0,1,0,0,0,0,1,0,0,0,1,0,False,False,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
